시도명,시군구명,인허가일자,인허가취소일자,영업상태,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지우편번호,도로명전체주소,사업장명,위도,경도,지정일자,민원종류명,
서울특별시,마포구,20100330 ,,영업/정상,정상영업,,,,,,0,서울특별시 마포구 도화길 141  (도화동),대성담배,37.5400487,126.947872,20100330 ,제7조의3제2항에따른경우,
서울특별시,마포구,20100323 ,,영업/정상,정상영업,,,,,,04043,서울특별시 마포구 독막로7길 53 (서교동),GS25홍대솔내길점,37.5501403,126.919824,20100323 ,제7조의3제2항에따른경우,
서울특별시,마포구,20100312 ,,영업/정상,정상영업,,,,,27134827,04185,서울특별시 마포구 효창목길 31. 지층 (공덕동),한겨레수선,37.5473533,126.958733,20100312 ,제7조의3제2항에따른경우,
서울특별시,마포구,20100204 ,,영업/정상,정상영업,,,,,,04028,서울특별시 마포구 희우정로 19 (합정동),GS합정패밀리점,37.549148,126.908241,20100204 ,제7조의3제2항에따른경우,
서울특별시,마포구,20100202 ,,영업/정상,정상영업,,,,,,04045,서울특별시 마포구 양화로 56 (서교동),(주)코리아세븐 합정역점,37.5497249,126.915015,20100202 ,제7조의3제3항에따른경우,
서울특별시,마포구,20100128 ,,영업/정상,정상영업,,,,,3323686,04007,서울특별시 마포구 망원로4길 24 (망원동),사랑나들가게,37.5555678,126.901923,20100128 ,제7조의3제2항에따른경우,
서울특별시,마포구,20100115 ,,영업/정상,정상영업,,,,,,03970,서울특별시 마포구 월드컵로30가길 26  (성산동),에덴마트,37.561052,126.90771,20100115 ,제7조의3제2항에따른경우,
서울특별시,마포구,20091217 ,,영업/정상,정상영업,,,,,,04040,서울특별시 마포구 홍익로 15  (서교동.1층 5호),커피랩,37.5537334,126.922963,20091217 ,제7조의3제2항에따른경우,
서울특별시,마포구,20091202 ,,영업/정상,정상영업,,,,,7082728294,04207,서울특별시 마포구 마포대로14길 9  (공덕동),인더라인 25시,37.5486619,126.955803,20091202 ,제7조의3제2항에따른경우,
서울특별시,마포구,20091110 ,,영업/정상,정상영업,,,,,31411004,03971,서울특별시 마포구 월드컵로26길 6 (성산동. 청우빌딩),씨유 성산행복점,37.5587964,126.908156,20091110 ,제7조의3제2항에따른경우,
서울특별시,마포구,20091015 ,,영업/정상,정상영업,,,,,,04053,서울특별시 마포구 와우산로29길 65  (서교동),타임스토어,37.5560429,126.926537,20091015 , ,
서울특별시,마포구,20090907 ,,영업/정상,정상영업,,,,,22905737,04146,서울특별시 마포구 마포대로 109 (공덕동.지하1층),롯데쇼핑(주) 프리미엄 푸드마켓 공덕점,37.5448909,126.950607,20090907 , ,
서울특별시,마포구,20090901 ,,영업/정상,정상영업,,,,,3335110,03995,서울특별시 마포구 양화로 157  (동교동.파라다이스텔 204),(주)잔티코리아,37.5566662,126.922948,20090901 , ,
서울특별시,마포구,20090901 ,,영업/정상,정상영업,,,,,,04078,서울특별시 마포구 독막로22길 3  (창전동.1층),자모마트,37.547106,126.929467,20090901 , ,
서울특별시,마포구,20090807 ,,영업/정상,정상영업,,,,,,04051,서울특별시 마포구 홍익로6길 74  (동교동.1.2층),커피와 사람들,37.5568997,126.925244,20090807 , ,
서울특별시,마포구,20090727 ,,영업/정상,정상영업,,,,,,04057,서울특별시 마포구 신촌로12길 18  (동교동),성결식품,37.5555855,126.932541,20090727 , ,
서울특별시,마포구,20090615 ,,영업/정상,정상영업,,,,,63930543,03908,서울특별시 마포구 월드컵북로 361. 104호 (상암동),GS25 상암중앙점,37.5770922,126.891376,20090615 , ,
서울특별시,마포구,20090217 ,,영업/정상,정상영업,,,,,,04017,서울특별시 마포구 포은로 67  (망원동),GS25마포한림,37.5532647,126.90599,20090217 , ,
서울특별시,마포구,20090217 ,,영업/정상,정상영업,,,,,3252237,04052,서울특별시 마포구 와우산로29길 16 (서교동),씨유 홍대3호,37.5549892,126.928977,20090217 , ,
서울특별시,마포구,20090203 ,,영업/정상,정상영업,,,,,,03921,서울특별시 마포구 월드컵북로60길 13. 104호 (상암동. DMC VILLE(외국인임대주택)),세븐일레븐 상암DMC빌점,37.5824487,126.88515,20090203 , ,
서울특별시,마포구,20081223 ,,영업/정상,정상영업,,,,,,04044,서울특별시 마포구 독막로3길 51  (서교동.(지하1층)),용다방(카페김지용),37.5504201,126.917714,20081223 , ,
서울특별시,마포구,20081223 ,,영업/정상,정상영업,,,,,,04109,서울특별시 마포구 백범로 28 (신수동.(1층)),세븐일레븐 서강레지던시아점,37.5519825,126.936955,20081223 , ,
서울특별시,마포구,20081125 ,,영업/정상,정상영업,,,,,802347575,03924,서울특별시 마포구 월드컵북로 416 (상암동.LG텔레콤 상암DMC사옥(지하1층 매점)),(주)아워홈 LG유플러스상암점,37.5804888,126.887709,20081125 ,제7조의3제3항에따른경우,
서울특별시,마포구,20081008 ,,영업/정상,정상영업,,,,,3050911,03911,서울특별시 마포구 월드컵로 338. 106호 (상암동. 상암월드컵파크 3단지),상암마트,37.5593963,126.905813,20081008 , ,
서울특별시,마포구,20080909 ,,영업/정상,정상영업,,,,,7071796,04144,서울특별시 마포구 마포대로 119  (공덕동.효성빌딩 지하2층),알파문구 마포점,37.545539,126.951648,20080909 , ,
서울특별시,마포구,20080819 ,,영업/정상,정상영업,,,,,,03930,서울특별시 마포구 성암로13길 4  (상암동.(1층)),행운슈퍼,37.5777967,126.896563,20080819 , ,
서울특별시,마포구,20080811 ,,영업/정상,정상영업,,,,,,04042,서울특별시 마포구 잔다리로 40 (서교동.(1층)),GS25홍대잔다리점,37.5519122,126.919288,20080811 , ,
서울특별시,마포구,20080805 ,,영업/정상,정상영업,,,,,,04057,서울특별시 마포구 신촌로16길 8  (노고산동.(1층.2층)),GS25노고산본점,37.5553204,126.934811,20080805 , ,
서울특별시,마포구,20080723 ,,영업/정상,정상영업,,,,,,04183,서울특별시 마포구 만리재로16길 38. 1층 (공덕동),동춘슈퍼,37.5499777,126.963407,20080723 , ,
서울특별시,마포구,20080520 ,,영업/정상,정상영업,,,,,63935151,03925,서울특별시 마포구 월드컵북로 402 (상암동.KGIT센터 144호(1층 평면도상 주출입구 기준 서측점포)),(주)코리아세븐 상암DMC점,37.5801248,126.888959,20080520 , ,
서울특별시,마포구,20080514 ,,영업/정상,정상영업,,,,,3339121,04038,서울특별시 마포구 양화로 124  (서교동.(1층)),보은식품,37.5542126,126.920776,20080514 , ,
서울특별시,마포구,20080424 ,,영업/정상,정상영업,,,,,,0, ,초록마트,37.57406,126.90175,20080424 , ,
서울특별시,마포구,20080416 ,,영업/정상,정상영업,,,,,7175378,04096,서울특별시 마포구 독막로31길 12  (신수동.(1층)),럭키,37.547668,126.939223,20080416 , ,
서울특별시,마포구,20080321 ,,영업/정상,정상영업,,,,,,04138,서울특별시 마포구 백범로 135  (염리동.(1층)),GS25서강로점,37.546222,126.946084,20080321 , ,
서울특별시,마포구,20080313 ,,영업/정상,정상영업,,,,,,04167,서울특별시 마포구 마포대로 지하 33 (도화동.마포역내(B1. X1719)),세븐일레븐 S마포역점,37.5458958,126.951506,20080313 ,제7조의3제3항에따른경우,
서울특별시,마포구,20080226 ,,영업/정상,정상영업,,,,,,04098,서울특별시 마포구 창전로 64  (신수동.(1층)),쎄븐일레븐 광흥창역점,37.5480415,126.932878,20080226 , ,
서울특별시,마포구,20080213 ,,영업/정상,정상영업,,,,,3754538,03928,서울특별시 마포구 성암로 202 (상암동),서울차량사업소복지향상회,37.5779679,126.897718,20080213 , ,
서울특별시,마포구,20080115 ,,영업/정상,정상영업,,,,,,04020,서울특별시 마포구 동교로 38  (합정동.(1층)),하모니마트,37.5523262,126.90651,20080115 , ,
서울특별시,마포구,20080110 ,,영업/정상,정상영업,,,,,63265949,03959,서울특별시 마포구 포은로 125  (망원동.(1층)),해남공판장,37.5579506,126.903906,20080110 , ,
서울특별시,마포구,20080104 ,,영업/정상,정상영업,,,,,3389253,04027,서울특별시 마포구 양화로 27  (합정동.(1층)),세븐일레븐 합정점,37.5491064,126.912224,20080104 , ,
서울특별시,마포구,20070528 ,,영업/정상,정상영업,,,,,23239820,04050,서울특별시 마포구 양화로 164. 유림빌딩 (동교동),가판점70호,37.5565639,126.923906,20070528 , ,
서울특별시,마포구,20071213 ,,영업/정상,정상영업,,,,,27191929,0, ,까페데미타스,37.53976,126.94738,20071213 , ,
서울특별시,마포구,20071128 ,,영업/정상,정상영업,,,,,23823574,04207,서울특별시 마포구 마포대로14가길 18  (공덕동.(1층)),전통대구탕,37.5500107,126.956411,20071128 , ,
서울특별시,마포구,20071112 ,,영업/정상,정상영업,,,,,23384755,03992,서울특별시 마포구 월드컵북로 30  (동교동),신성교역,37.5573073,126.919357,20071112 , ,
서울특별시,마포구,20071109 ,,영업/정상,정상영업,,,,,263777833,04195,서울특별시 마포구 만리재로 14 (공덕동.(지하 1층 9호)),상가매점,37.543843,126.95267,20071109 , ,
서울특별시,마포구,20071026 ,,영업/정상,정상영업,,,,,15770711,04202,서울특별시 마포구 마포대로 지하 210 (아현동.(애오개역 B1.X810)),세븐일레븐 S애오개역점,37.5458958,126.951506,20071026 , ,
서울특별시,마포구,20071025 ,,영업/정상,정상영업,,,,,15770711,04168,서울특별시 마포구 마포대로 68  (도화동.마포아크로타워101호(통로기준 서측점포)),세븐일레븐 마포아크로타워점,37.5412413,126.948945,20071025 , ,
서울특별시,마포구,20071025 ,,영업/정상,정상영업,,,,,3336354,04047,서울특별시 마포구 양화로6길 67. 101호 (서교동),씨유 합정태양,37.5486655,126.917975,20071025 , ,
서울특별시,마포구,20071009 ,,영업/정상,정상영업,,,,,,03981,서울특별시 마포구 토정로17길 6 (신수동.(비동 1층)),보배하이퍼마켓,37.5448397,126.93593,20071009 , ,
서울특별시,마포구,20071008 ,,영업/정상,정상영업,,,,,,04050,서울특별시 마포구 성미산로 199 (연남동.(1층)),인더라인25,37.5624787,126.9271,20071008 , ,
서울특별시,마포구,20070817 ,,영업/정상,정상영업,,,,,3256756,04058,서울특별시 마포구 양화로 156 (동교동.LG팰리스빌딩 102),GS25팰리스점,37.5560805,126.923445,20070817 , ,
서울특별시,마포구,19990118 ,,영업/정상,정상영업,,,,, ,0,서울특별시 마포구 신촌로 94  (노고산동.그랜드마트 앞 가판점),가판점,37.5549516,126.935973,19990118 , ,
서울특별시,마포구,19991101 ,,영업/정상,정상영업,,,,,7145488,0, ,염리마트,37.5523942,126.921349,19991101 , ,
서울특별시,마포구,19990802 ,,영업/정상,정상영업,,,,, ,04039,서울특별시 마포구 잔다리로6길 39  (서교동.(1층)),호남식품,37.5596746,126.899971,19990802 , ,
서울특별시,마포구,20070620 ,,영업/정상,정상영업,,,,,02 3386800,03960,서울특별시 마포구 월드컵로31길 93  (망원동.(1층)),하모니마트,37.549353,126.955601,20070620 , ,
서울특별시,마포구,20070607 ,,영업/정상,정상영업,,,,,02 7185151,04207,서울특별시 마포구 마포대로 174  (공덕동.(구내매점)),이조케터링(주)서부지원,37.5598815,126.916305,20070607 , ,
서울특별시,마포구,20070522 ,,영업/정상,정상영업,,,,,,03999,서울특별시 마포구 월드컵북로 69 (성산동.(1층)),세븐일레븐 마포 성산본점,37.558355,126.925154,20070522 , ,
서울특별시,마포구,20070521 ,,영업/정상,정상영업,,,,,,03994,서울특별시 마포구 양화로 183 (동교동.1층 103호),씨유 홍익인간점,37.5538819,126.913695,20070521 , ,
서울특별시,마포구,20070405 ,,영업/정상,정상영업,,,,,,04029,서울특별시 마포구 동교로12안길 24 (서교동.웰빙존 1층),지에스25 서교튼튼점,37.566843,126.908883,20070405 , ,
서울특별시,마포구,20070322 ,,영업/정상,정상영업,,,,,3133221,0, ,(주)샵프러스 유통,37.55561,126.95555,20070322 , ,
서울특별시,마포구,20070319 ,,영업/정상,정상영업,,,,,3071907,03947,서울특별시 마포구 월드컵북로27길 16  (성산동.1층),태평양마트,37.566843,126.908883,20070319 , ,
서울특별시,마포구,20070313 ,,영업/정상,정상영업,,,,,3369931,04022,서울특별시 마포구 월드컵로7길 44  (합정동.1층),양 슈퍼마켓,37.552916,126.90959,20070313 , ,
서울특별시,마포구,20070205 ,,영업/정상,정상영업,,,,,31431742,04066,서울특별시 마포구 와우산로 94  (상수동.인문관 C동 8층),(주)영우 홍익대학교매점,37.5509769,126.925701,20070205 , ,
서울특별시,마포구,20070129 ,,영업/정상,정상영업,,,,,31431740,04066,서울특별시 마포구 와우산로 94  (상수동.홍대와우관 4층),(주)영우 홍익대학교매점,37.5509769,126.925701,20070129 , ,
서울특별시,마포구,20070123 ,,영업/정상,정상영업,,,,,20062501,03932,서울특별시 마포구 월드컵로 240 (성산동. 월드컵주경기장),(주)지에스리테일 GS25월드컵경기장점,37.5677584,126.898115,20070123 , ,
서울특별시,마포구,20070123 ,,영업/정상,정상영업,,,,,20062501,03932,서울특별시 마포구 월드컵로 240  (성산동.월드컵경기장역),GS25 월드컵경기장역점,37.5677584,126.898115,20070123 , ,
서울특별시,마포구,20060626 ,,영업/정상,정상영업,,,,,23373239,03964,서울특별시 마포구 망원로7길 35 (망원동),삼덕상회,37.5589679,126.904884,20060626 , ,
서울특별시,마포구,20061201 ,,영업/정상,정상영업,,,,,,0,서울특별시 마포구 월드컵로15길 72 (망원동.1층),애플마트,37.5537857,126.907471,20061201 , ,
서울특별시,마포구,20060905 ,,영업/정상,정상영업,,,,,,0,서울특별시 마포구 삼개로 71 (도화동.1층),사임당 떡고을,37.5396218,126.947685,20060905 , ,
서울특별시,마포구,20060721 ,,영업/정상,정상영업,,,,,,03974,서울특별시 마포구 월드컵북로16길 63  (연남동),만경식당,37.5632311,126.917828,20060721 , ,
서울특별시,마포구,20060718 ,,영업/정상,정상영업,,,,,,04065,서울특별시 마포구 서강로 61 (창전동),서강낚시,37.5487317,126.931481,20060718 , ,
서울특별시,마포구,20060310 ,,영업/정상,정상영업,,,,,,04049,서울특별시 마포구 어울마당로 58 (서교동.1층),(주)코리아세븐 홍대클럽점,37.5500661,126.92127,20060310 ,제7조의3제2항에따른경우,
서울특별시,마포구,20060202 ,,영업/정상,정상영업,,,,,,04130,서울특별시 마포구 마포대로 173 (공덕동.하이엘상가1층 107호),GS25 마포하이엘점,37.5498579,126.954419,20060202 , ,
서울특별시,마포구,20060123 ,,영업/정상,정상영업,,,,,3365351,04030,서울특별시 마포구 동교로 150 (서교동),드림오피스,37.5552678,126.918719,20060123 , ,
서울특별시,마포구,20050715 ,,영업/정상,정상영업,,,,,,04003,서울특별시 마포구 잔다리로 111 (서교동),세븐일레븐 서교한우물점,37.5567738,126.914038,20050715 ,제7조의3제2항에따른경우,
서울특별시,마포구,20050525 ,,영업/정상,정상영업,,,,,,04017,서울특별시 마포구 포은로 75 (망원동),(주)코리아세븐 망원제일점,37.5538076,126.905552,20050525 ,제7조의3제2항에따른경우,
서울특별시,마포구,20050504 ,,영업/정상,정상영업,,,,,23378618,04010,서울특별시 마포구 망원로 80 (망원동),알뜰살림센터,37.5573072,126.905654,20050504 , ,
서울특별시,마포구,20050329 ,,영업/정상,정상영업,,,,,,04214,서울특별시 마포구 만리재로 23 (공덕동),C.A마트,37.5447971,126.953846,20050329 , ,
서울특별시,마포구,20050317 ,,영업/정상,정상영업,,,,,3361388,04053,서울특별시 마포구 와우산로29가길 29 (서교동.외2필지(21.22)),무과수 마트,37.5539494,126.927884,20050317 , ,
서울특별시,마포구,20040330 ,,영업/정상,정상영업,,,,,27021737,04168,서울특별시 마포구 마포대로 58. 가든호텔 (도화동),가판,37.5406675,126.948346,20040330 , ,
서울특별시,마포구,20041231 ,,영업/정상,정상영업,,,,,7067272,04087,서울특별시 마포구 토정로 193 (구수동.외 3필지),롯데슈퍼 마포점,37.5458057,126.93254,20041231 , ,
서울특별시,마포구,20041231 ,,영업/정상,정상영업,,,,,,04167,서울특별시 마포구 마포대로 33 (도화동.마포한화오벨리스크상가1층 112호),세븐일레븐오벨리스크점,37.5399759,126.945463,20041231 , ,
서울특별시,마포구,20041202 ,,영업/정상,정상영업,,,,,3368607,04053,서울특별시 마포구 어울마당로 130  (서교동),세븐일레븐 홍대중앙점,37.5557757,126.924502,20041202 , ,
서울특별시,마포구,20041118 ,,영업/정상,정상영업,,,,,231413790,04031,서울특별시 마포구 월드컵북로1길 50. 1층 우측 (서교동),씨유 마포뉴제일점,37.5540231,126.918867,20041118 , ,
서울특별시,마포구,20040910 ,,영업/정상,정상영업,,,,,7062413,04163,서울특별시 마포구 토정로32길 12 (토정동),세븐일레븐 마포토정로점,37.5402976,126.940737,20040910 , ,
서울특별시,마포구,20040616 ,,영업/정상,정상영업,,,,,31432535,04007,서울특별시 마포구 희우정로16길 7  (망원동),LG25망원희망점,37.5542854,126.90228,20040616 , ,
서울특별시,마포구,20040610 ,,영업/정상,정상영업,,,,,7110580,0,서울특별시 마포구 구수동 1번지,아리랑상회,37.5476775,126.933874,20040610 , ,
서울특별시,마포구,20040323 ,,영업/정상,정상영업,,,,,  02 7122763,04186,서울특별시 마포구 효창목길 26  (공덕동.1층),부부상회,37.5475491,126.960405,20040323 , ,
서울특별시,마포구,20031031 ,,영업/정상,정상영업,,,,, ,04057,서울특별시 마포구 신촌로10길 8 (동교동),옛집,37.5563204,126.9318,20031031 , ,
서울특별시,마포구,20031224 ,,영업/정상,정상영업,,,,,,04055,서울특별시 마포구 홍익로 10  (서교동.서교 푸르지오 아파트 101호),세븐일레븐 홍대신화점,37.553716,126.923624,20031224 , ,
서울특별시,마포구,20031212 ,,영업/정상,정상영업,,,,,,04012,서울특별시 마포구 월드컵로 89  (망원동.1층),홍익공인중개사사무소,37.5567162,126.909161,20031212 , ,
서울특별시,마포구,20031105 ,,영업/정상,정상영업,,,,,,03961,서울특별시 마포구 방울내로9길 14  (망원동),월드컵마트,37.5611548,126.903627,20031105 , ,
서울특별시,마포구,20031017 ,,영업/정상,정상영업,,,,,,03982,서울특별시 마포구 동교로 252 (연남동),그린옷수선,37.5623238,126.924538,20031017 , ,
서울특별시,마포구,20030808 ,,영업/정상,정상영업,,,,,,04058,서울특별시 마포구 신촌로 92 (노고산동),복권판매소,37.5551342,126.935646,20030808 , ,
서울특별시,마포구,20030611 ,,영업/정상,정상영업,,,,,,03980,서울특별시 마포구 성미산로 153  (연남동),서민마트,37.5644726,126.923335,20030611 , ,
서울특별시,마포구,20030516 ,,영업/정상,정상영업,,,,,,0,서울특별시 마포구 성미산로1길 4212  (성산동.한흥씨티빌 101),성산마트,37.5600411,126.908001,20030516 , ,
서울특별시,마포구,20030123 ,,영업/정상,정상영업,,,,,,04021,서울특별시 마포구 동교로 52  (합정동),코리아세븐 합정2호점,37.5528074,126.907978,20030123 , ,
서울특별시,마포구,20030110 ,,영업/정상,정상영업,,,,,,04159,서울특별시 마포구 대흥로 36 (용강동),코리아세븐 용강점,37.5439277,126.938717,20030110 , ,
서울특별시,마포구,20020125 ,,영업/정상,정상영업,,,,,7136954,04112,서울특별시 마포구 대흥동 2번지 6호,가로판매점,37.5566678,126.945694,20020125 , ,
서울특별시,마포구,20020528 ,,영업/정상,정상영업,,,,,3227755,04009,서울특별시 마포구 망원로 58 (망원동.(1층)),세븐일레븐 망원스타점,37.5568226,126.903237,20020528 , ,
서울특별시,마포구,20021202 ,,영업/정상,정상영업,,,,,,04074,서울특별시 마포구 어울마당로 26  (당인동.제일빌딩 1층),코리아세븐 당인동점,37.5474452,126.919915,20021202 , ,
서울특별시,마포구,20021121 ,,영업/정상,정상영업,,,,,3332771,04006,서울특별시 마포구 망원로 16 (망원동),용머리마트,37.5558661,126.898929,20021121 , ,
서울특별시,마포구,20021010 ,,영업/정상,정상영업,,,,,  02 3628779,04117,서울특별시 마포구 굴레방로 9  (아현동),광명지물,37.5548568,126.956043,20021010 , ,
서울특별시,마포구,20020926 ,,영업/정상,정상영업,,,,,02 3363992,04025,서울특별시 마포구 월드컵로3길 27 (합정동),해피타임,37.5502254,126.911237,20020926 , ,
서울특별시,마포구,20020903 ,,영업/정상,정상영업,,,,,  02 7195876,04151,서울특별시 마포구 독막로 291  (염리동),세븐일레븐 염리2호점,37.5446874,126.945469,20020903 , ,
서울특별시,마포구,20020625 ,,영업/정상,정상영업,,,,,,04035,서울특별시 마포구 월드컵로 30  (서교동),세븐일레븐 서교8호점,37.5520734,126.912603,20020625 , ,
서울특별시,마포구,20020524 ,,영업/정상,정상영업,,,,, ,03973,서울특별시 마포구 연남로11길 69 (성산동),만물마트,37.5649958,126.915129,20020524 , ,
서울특별시,마포구,20020524 ,,영업/정상,정상영업,,,,, ,03958,서울특별시 마포구 월드컵로25길 89  (망원동),중앙슈퍼,37.5573593,126.902816,20020524 , ,
서울특별시,마포구,20020521 ,,영업/정상,정상영업,,,,, ,0121841,서울특별시 마포구 월드컵북로 13 (서교동),세븐일레븐 마포스토리점,37.556054,126.920054,20020521 , ,
서울특별시,마포구,20020307 ,,영업/정상,정상영업,,,,,31426478,03962,서울특별시 마포구 월드컵로 157  (망원동),복권백화점,37.5615653,126.904753,20020307 , ,
서울특별시,마포구,20020304 ,,영업/정상,정상영업,,,,, ,03984,서울특별시 마포구 성미산로 142  (연남동),세븐일레븐마포연남점,37.5636161,126.922285,20020304 , ,
서울특별시,마포구,20020125 ,,영업/정상,정상영업,,,,, ,04039,서울특별시 마포구 홍익로3길 20  (서교동.서교쇼핑지하1층),서교하이퍼마켓,37.5534532,126.921684,20020125 , ,
서울특별시,마포구,20011116 ,,영업/정상,정상영업,,,,,23139889,04198,서울특별시 마포구 손기정로3길 8 (아현동),소망슈퍼,37.5579306,126.961392,20011116 , ,
서울특별시,마포구,20011227 ,,영업/정상,정상영업,,,,, ,04057,서울특별시 마포구 와우산로32길 37  (동교동),우리식품,37.5547955,126.932258,20011227 , ,
서울특별시,마포구,20011120 ,,영업/정상,정상영업,,,,, ,04071,서울특별시 마포구 양화진길 5  (합정동),(주)합정마트,37.5482465,126.913168,20011120 , ,
서울특별시,마포구,20010910 ,,영업/정상,정상영업,,,,,,04031,서울특별시 마포구 월드컵북로1길 18 (서교동.승원빌딩1층),(주)코리아세븐 홍대서교점,37.5550452,126.920186,20010910 ,제7조의3제2항에따른경우,
서울특별시,마포구,20010817 ,,영업/정상,정상영업,,,,,23626020,04198,서울특별시 마포구 손기정로 25 (아현동),제일슈퍼,37.5570981,126.961502,20010817 , ,
서울특별시,마포구,20010721 ,,영업/정상,정상영업,,,,,23025709,03935,서울특별시 마포구 월드컵북로 262. 1층 106호 (성산동),새한양슈퍼,37.5719329,126.901884,20010721 , ,
서울특별시,마포구,20010511 ,,영업/정상,정상영업,,,,,02 3060715,03901,서울특별시 마포구 월드컵로 235  (성산동),터사랑,37.5651596,126.89847,20010511 , ,
서울특별시,마포구,20010419 ,,영업/정상,정상영업,,,,,02766 2711,03968,서울특별시 마포구 성미산로 23  (성산동),세븐일레븐 성산점,37.5586869,126.910843,20010419 , ,
서울특별시,마포구,20010328 ,,영업/정상,정상영업,,,,, ,03962,서울특별시 마포구 월드컵로 161  (망원동),세븐일레븐 망원2호점,37.5619258,126.904377,20010328 , ,
서울특별시,마포구,20010302 ,,영업/정상,정상영업,,,,,02766 2711,04048,서울특별시 마포구 독막로7길 16  (서교동),세븐일레븐 서교2호점,37.5485248,126.91895,20010302 , ,
서울특별시,마포구,20010302 ,,영업/정상,정상영업,,,,,02374 2739,0,서울특별시 마포구 중동 40번지 12  호 성산2차현대(아)단지내  ,성산현대마트,37.5703942,126.90856,20010302 , ,
서울특별시,마포구,19980223 ,,영업/정상,정상영업,,,,, ,04172,서울특별시 마포구 도화2길 2  (도화동),LG25마포도화점,37.5403263,126.948583,19980223 , ,
서울특별시,마포구,19900101 ,,영업/정상,정상영업,,,,,02 7122073,04190,서울특별시 마포구 임정로17길 3  (신공덕동),대중상회,37.5439045,126.957343,19900101 , ,
서울특별시,마포구,19980514 ,,영업/정상,정상영업,,,,,02 7170084,04211,서울특별시 마포구 마포대로8길 9  (공덕동),GS25 마포공덕점,37.5465954,126.953928,19980514 , ,
서울특별시,마포구,19981210 ,,영업/정상,정상영업,,,,,02 7146015,04185,서울특별시 마포구 효창목5길 9  (공덕동),삼우세탁소,37.5480863,126.960621,19981210 , ,
서울특별시,마포구,19981202 ,,영업/정상,정상영업,,,,,02 7167520,04183,서울특별시 마포구 만리재로18길 5  (공덕동),신일식품,37.5509046,126.962244,19981202 , ,
서울특별시,마포구,20000414 ,,영업/정상,정상영업,,,,,02 3929580,04117,서울특별시 마포구 아현동 267번지 9   호   ,버스카드충전소(가판점),37.5570461,126.957037,20000414 , ,
서울특별시,마포구,19940222 ,,영업/정상,정상영업,,,,,02 3129642,04116,서울특별시 마포구 굴레방로7길 12. 1층 (아현동),공주식품,37.5563642,126.954816,19940222 , ,
서울특별시,마포구,19990529 ,,영업/정상,정상영업,,,,,02 3931075,04206,서울특별시 마포구 마포대로 196  (아현동.고려아카데미텔1층41호),한양슈퍼,37.5513096,126.956166,19990529 , ,
서울특별시,마포구,19900101 ,,영업/정상,정상영업,,,,,02 3629982,04198,서울특별시 마포구 손기정로 49. 나호 (아현동),동원슈퍼,37.5563066,126.962481,19900101 , ,
서울특별시,마포구,19990109 ,,영업/정상,정상영업,,,,,02 3937992,04201,서울특별시 마포구 아현동 85번지 768 호,동네슈퍼,37.5549253,126.960135,19990109 , ,
서울특별시,마포구,19980305 ,,영업/정상,정상영업,,,,,02 3139719,04203,서울특별시 마포구 환일길 43 (아현동),환일상회,37.5544004,126.960993,19980305 , ,
서울특별시,마포구,19981028 ,,영업/정상,정상영업,,,,, ,04172,서울특별시 마포구 삼개로 17 (도화동),(주)코리아세븐 마포우성점,37.5387431,126.947671,19981028 ,제7조의3제2항에따른경우,
서울특별시,마포구,20001116 ,,영업/정상,정상영업,,,,,23932580,04203,서울특별시 마포구 환일길 39 (아현동),만나할인마트,37.5547073,126.960956,20001116 , ,
서울특별시,마포구,20000525 ,,영업/정상,정상영업,,,,,27162367,04156,서울특별시 마포구 독막로 331. 마스터즈타워빌딩 (도화동),타워식품,37.5429589,126.949366,20000525 , ,
서울특별시,마포구,20000122 ,,영업/정상,정상영업,,,,,23232558,04049,서울특별시 마포구 와우산로 63 (서교동),세븐일레븐 홍익대2호점,37.5502329,126.922865,20000122 , ,
서울특별시,마포구,20000703 ,,영업/정상,정상영업,,,,,27164812,04109,서울특별시 마포구 백범로2길 39 (노고산동),예산식품,37.553265,126.934992,20000703 , ,
서울특별시,마포구,20000304 ,,영업/정상,정상영업,,,,,02 3740034,03951,서울특별시 마포구 모래내로9길 24 (성산동),학생의집서점,37.5681652,126.911955,20000304 , ,
서울특별시,마포구,20001111 ,,영업/정상,정상영업,,,,,02 718 6 279,04169,서울특별시 마포구 도화4길 29  (도화동),형제상회,37.5406447,126.951464,20001111 , ,
서울특별시,마포구,19990226 ,,영업/정상,정상영업,,,,,27164804,04091,서울특별시 마포구 토정로 224 (신수동),장원사,37.5444623,126.93554,19990226 , ,
서울특별시,마포구,19990226 ,,영업/정상,정상영업,,,,,23387862,03981,서울특별시 마포구 동교로 270 (연남동),청아전기,37.5634975,126.925888,19990226 , ,
서울특별시,마포구,19990120 ,,영업/정상,정상영업,,,,,23375881,04074,서울특별시 마포구 독막로12길 3 (상수동),환희수퍼,37.547527,126.920185,19990120 , ,
서울특별시,마포구,19990831 ,,영업/정상,정상영업,,,,,23232558,03964,서울특별시 마포구 망원로 69 (망원동),세븐일레븐 망원점,37.5573708,126.904539,19990831 , ,
서울특별시,마포구,19981218 ,,영업/정상,정상영업,,,,,27147863,04158,서울특별시 마포구 마포대로 571. 구두수선대54 (도화동),가판점(가로매점),37.5458958,126.951506,19981218 , ,
